frame,DetObj#,x,y,z,v,snr,noise
 , , , , , , , 
0,0,0.3719305694103241,0.7308096289634705,-0.22427862882614136,0.09796791523694992,246,352
0,1,0.3572732210159302,0.769429087638855,-0.231845885515213,0.09796791523694992,264,351
0,2,0.0,0.9056022763252258,-0.0756501704454422,0.09796791523694992,281,353
0,3,0.0,0.9232174754142761,-0.16627417504787445,0.09796791523694992,289,367
0,4,0.0302308090031147,0.9478020668029785,-0.19129236042499542,0.09796791523694992,253,392
0,5,0.19237788021564484,0.8579972386360168,0.015787532553076744,-0.09796791523694992,230,352
0,6,0.19879049062728882,0.8824196457862854,0.08750012516975403,-0.09796791523694992,270,363
0,7,0.23451779782772064,0.9073335528373718,0.041530683636665344,-0.09796791523694992,289,375
0,8,0.2116156667470932,0.9436590671539307,-0.023704813793301582,-0.09796791523694992,271,398
0,9,0.218028262257576,0.9669924974441528,-0.10392994433641434,-0.09796791523694992,229,425
 , , , , , , , 
0,0,0.0302308090031147,0.9454271197319031,-0.20270468294620514,0.09796791523694992,246,436
0,1,0.06229379028081894,0.9706316590309143,-0.21772879362106323,0.09796791523694992,243,425
0,2,-0.020153872668743134,0.5388016104698181,0.3538552224636078,0.19593583047389984,233,332
 , , , , , , , 
0,0,-0.017405617982149124,0.5277520418167114,-0.17720414698123932,-0.7837433218955994,239,334
0,1,-0.03664340451359749,0.5314944386482239,-0.24476954340934753,-0.5878074765205383,244,343
 , , , , , , , 
0,0,-0.05496510863304138,0.8506100177764893,-0.21646973490715027,-0.29390373826026917,237,377
0,1,-0.08519592136144638,0.8757457137107849,-0.22726528346538544,-0.29390373826026917,263,371
0,2,-0.08794417232275009,0.9023078083992004,-0.24100632965564728,-0.29390373826026917,250,370
 , , , , , , , 
0,0,0.03114689514040947,0.9679502248764038,-0.2356150597333908,0.19593583047389984,252,391
0,1,0.03206298127770424,0.9866954684257507,-0.27948448061943054,0.19593583047389984,246,395
 , , , , , , , 
0,0,0.05679728090763092,0.9041472673416138,-0.07162566483020782,-0.09796791523694992,261,424
0,1,0.05862944945693016,0.9344051480293274,-0.058542001992464066,-0.09796791523694992,271,439
0,2,0.0604616180062294,0.9636926651000977,-0.05895959213376045,-0.09796791523694992,254,452
 , , , , , , , 
0,0,-0.26200035214424133,0.5538825988769531,-0.20123805105686188,-0.09796791523694992,226,317
