frame,DetObj#,x,y,z,v,snr,noise
 , , , , , , , 
0,0,0.0,0.06953675299882889,0.12902893126010895,0.09796791523694992,235,397
0,1,0.05496510863304138,0.13514292240142822,0.014108593575656414,0.09796791523694992,235,397
0,2,0.0,0.08778022974729538,0.152418315410614,0.09796791523694992,269,385
0,3,0.06595812737941742,0.1624234914779663,0.014312525279819965,0.09796791523694992,269,385
0,4,0.0,0.10600508749485016,0.1757020801305771,0.09796791523694992,270,376
0,5,0.07695115357637405,0.18982167541980743,0.012431821785867214,0.09796791523694992,270,376
0,6,0.0,0.1173253059387207,0.20306001603603363,0.09796791523694992,234,374
0,7,0.08794417232275009,0.2172648012638092,0.00777319073677063,0.09796791523694992,234,374
 , , , , , , , 
0,0,-0.08794417232275009,0.03812982887029648,-0.1474742293357849,0.09796791523694992,234,403
0,1,-0.021986043080687523,0.17429371178150177,0.008661821484565735,0.09796791523694992,234,403
0,2,-0.0256503839045763,0.2035432606935501,0.0045278603211045265,0.09796791523694992,236,396
 , , , , , , , 
0,0,-0.021986043080687523,0.1744493842124939,0.004553802777081728,0.09796791523694992,235,347
0,1,-0.0256503839045763,0.2035685032606125,-0.0031978492625057697,0.09796791523694992,233,348
 , , , , , , , 
0,0,-0.021986043080687523,0.17393329739570618,0.014161030761897564,-0.09796791523694992,247,423
0,1,-0.03206298127770424,0.19864028692245483,0.04027783125638962,-0.09796791523694992,235,409
 , , , , , , , 
0,0,0.03664340451359749,0.14191681146621704,-0.0008388509741052985,-0.09796791523694992,260,430
0,1,-0.03206297755241394,0.0648069754242897,-0.12749841809272766,-0.09796791523694992,260,430
0,2,0.043972086161375046,0.170186847448349,-0.006293104495853186,-0.09796791523694992,283,414
0,3,-0.03847557678818703,0.054535944014787674,-0.16273343563079834,-0.09796791523694992,283,414
0,4,0.0513007678091526,0.1981290727853775,-0.014879655092954636,-0.09796791523694992,266,406
0,5,-0.0513007678091526,0.02640107460319996,-0.19692514836788177,-0.09796791523694992,266,406
 , , , , , , , 
0,0,-0.03206297755241394,0.13417917490005493,-0.049515027552843094,-0.09796791523694992,232,437
0,1,-0.03297906368970871,0.16269755363464355,-0.05812568962574005,-0.09796791523694992,256,418
0,2,-0.03847557678818703,0.18829582631587982,-0.07192090153694153,-0.09796791523694992,244,406
 , , , , , , , 
0,0,-0.005496510770171881,0.17551089823246002,0.010120395570993423,-0.09796791523694992,232,451
0,1,-0.07145463675260544,0.07137306779623032,-0.14400288462638855,-0.09796791523694992,232,451
 , , , , , , , 
0,0,-0.043972086161375046,0.05901709944009781,-0.09128574281930923,-0.09796791523694992,231,497
0,1,0.003664340591058135,0.11656780540943146,0.012172468937933445,-0.09796791523694992,231,497
0,2,-0.05496510863304138,0.07153476774692535,-0.11552245914936066,-0.09796791523694992,278,476
0,3,0.004580425564199686,0.1458665430545807,0.013630660250782967,-0.09796791523694992,278,476
0,4,-0.0604616180062294,0.09018878638744354,-0.138373002409935,-0.09796791523694992,286,462
0,5,0.005496510770171881,0.17533455789089203,0.012817545793950558,-0.09796791523694992,286,462
0,6,-0.07053855806589127,0.10200023651123047,-0.1634887307882309,-0.09796791523694992,255,457
0,7,0.006412595976144075,0.20498572289943695,0.0069306520745158195,-0.09796791523694992,255,457
 , , , , , , , 
0,0,-0.050384681671857834,0.06575380265712738,-0.12092000246047974,-0.09796791523694992,244,451
0,1,-0.0604616180062294,0.07579244673252106,-0.14675356447696686,-0.09796791523694992,244,438
 , , , , , , , 
0,0,-0.0256503839045763,0.06576179713010788,-0.0936327576637268,-0.09796791523694992,243,407
0,1,-0.03206297755241394,0.07634131610393524,-0.12094541639089584,-0.09796791523694992,266,399
0,2,-0.03297906368970871,0.07986888289451599,-0.15319938957691193,-0.09796791523694992,249,401
 , , , , , , , 
0,0,-0.0696224719285965,0.048644181340932846,-0.08084618300199509,0.09796791523694992,258,368
0,1,-0.08702808618545532,0.06193513050675392,-0.10036920756101608,0.09796791523694992,289,353
0,2,-0.03206297755241394,0.13674983382225037,0.04189600795507431,0.09796791523694992,289,353
0,3,-0.10443370789289474,0.07827629148960114,-0.11791155487298965,0.09796791523694992,278,350
0,4,-0.03847557678818703,0.1649913787841797,0.047267138957977295,0.09796791523694992,278,350
0,5,-0.12183932214975357,0.1010046973824501,-0.13061979413032532,0.09796791523694992,236,349
0,6,-0.044888172298669815,0.1934104561805725,0.05182419717311859,0.09796791523694992,236,349
 , , , , , , , 
0,0,0.40307745337486267,0.40860632061958313,-0.11962713301181793,-0.09796791523694992,235,360
0,1,0.4232313334941864,0.4327702522277832,-0.11207084357738495,-0.09796791523694992,284,358
0,2,0.44338518381118774,0.45625656843185425,-0.10567113757133484,-0.09796791523694992,298,359
0,3,0.46353909373283386,0.47922977805137634,-0.10034015029668808,-0.09796791523694992,289,355
0,4,0.4836929440498352,0.5015720129013062,-0.09723186492919922,-0.09796791523694992,250,352
 , , , , , , , 
0,0,0.4232313334941864,0.4463692307472229,-0.024586405605077744,0.09796791523694992,234,333
0,1,0.4232313334941864,0.48616620898246765,-0.02108374796807766,0.09796791523694992,242,335
0,2,0.4232313334941864,0.43519166111946106,-0.10226532816886902,-0.09796791523694992,255,345
0,3,0.44338518381118774,0.4585716724395752,-0.09512338042259216,-0.09796791523694992,267,343
0,4,0.46353909373283386,0.48154497146606445,-0.08856497704982758,-0.09796791523694992,250,342
 , , , , , , , 
0,0,0.40307745337486267,0.42167460918426514,-0.0588243193924427,0.09796791523694992,229,371
0,1,0.4232313334941864,0.4443695843219757,-0.04884308576583862,0.09796791523694992,271,370
0,2,0.44338518381118774,0.4667656719684601,-0.03829154372215271,0.09796791523694992,293,361
0,3,0.46353909373283386,0.4887849986553192,-0.028610065579414368,0.09796791523694992,280,356
0,4,0.4836929440498352,0.5105209350585938,-0.019921496510505676,0.09796791523694992,239,352
0,5,0.4232313334941864,0.4291834831237793,-0.12510602176189423,-0.09796791523694992,231,353
0,6,0.44338518381118774,0.4535239636898041,-0.11684378236532211,-0.09796791523694992,243,353
 , , , , , , , 
0,0,0.40307745337486267,0.41684749722480774,-0.0866483673453331,0.09796791523694992,228,373
0,1,0.4232313334941864,0.43932095170021057,-0.08274699002504349,0.09796791523694992,277,376
0,2,0.44338518381118774,0.4617798328399658,-0.07807588577270508,0.09796791523694992,295,380
0,3,0.44246912002563477,0.5022127032279968,-0.08124814927577972,0.09796791523694992,289,378
0,4,0.4836929440498352,0.5052143931388855,-0.07607194036245346,0.09796791523694992,255,374
 , , , , , , , 
0,0,0.4232313334941864,0.4310837388038635,-0.11839256435632706,-0.09796791523694992,271,372
0,1,0.44338518381118774,0.45390310883522034,-0.11536205559968948,-0.09796791523694992,289,373
0,2,0.46353909373283386,0.47603872418403625,-0.11452698707580566,-0.09796791523694992,278,374
0,3,0.4836929440498352,0.4966893196105957,-0.11970049142837524,-0.09796791523694992,247,365
 , , , , , , , 
0,0,0.4232313334941864,0.44241660833358765,-0.06416791677474976,0.09796791523694992,254,344
0,1,0.44338518381118774,0.4647560715675354,-0.05777747556567192,0.09796791523694992,273,343
0,2,0.46353909373283386,0.48680007457733154,-0.052488263696432114,0.09796791523694992,262,343
0,3,0.44338518381118774,0.4502306282520294,-0.12895283102989197,-0.09796791523694992,231,349
 , , , , , , , 
0,0,0.44338518381118774,0.44908758997917175,-0.132878839969635,-0.09796791523694992,241,334
0,1,0.46353909373283386,0.4725601375102997,-0.12812580168247223,-0.09796791523694992,229,335
 , , , , , , , 
0,0,0.4232313334941864,0.4427366852760315,-0.06192104518413544,0.09796791523694992,232,324
0,1,0.44338518381118774,0.4650963246822357,-0.05497154965996742,0.09796791523694992,249,325
0,2,0.46353909373283386,0.4871498644351959,-0.049135804176330566,0.09796791523694992,235,329
 , , , , , , , 
0,0,0.40307745337486267,0.4113112688064575,-0.10996739566326141,-0.09796791523694992,233,370
0,1,0.4232313334941864,0.4341108202934265,-0.10676039010286331,-0.09796791523694992,281,370
0,2,0.44338518381118774,0.45705047249794006,-0.10218266397714615,-0.09796791523694992,297,370
0,3,0.46353909373283386,0.47968411445617676,-0.09814517199993134,-0.09796791523694992,286,369
0,4,0.4836929440498352,0.5017871260643005,-0.09611529856920242,-0.09796791523694992,240,374
 , , , , , , , 
0,0,0.42139914631843567,0.39828717708587646,-0.08678297698497772,-0.09796791523694992,235,396
0,1,0.4232313334941864,0.4391552805900574,-0.08362189680337906,-0.09796791523694992,276,394
0,2,0.44338518381118774,0.4624801278114319,-0.07381460070610046,-0.09796791523694992,294,384
0,3,0.46353909373283386,0.4853073060512543,-0.0648546814918518,-0.09796791523694992,282,375
0,4,0.4836929440498352,0.5074278116226196,-0.05954424664378166,-0.09796791523694992,242,367
 , , , , , , , 
0,0,0.42139914631843567,0.4019453525543213,-0.0678519532084465,0.09796791523694992,232,428
0,1,0.44246912002563477,0.4241150915622711,-0.057638656347990036,0.09796791523694992,293,406
0,2,0.4635390639305115,0.4458879232406616,-0.047353651374578476,0.09796791523694992,318,391
0,3,0.48460906744003296,0.4673407971858978,-0.03666634485125542,0.09796791523694992,308,383
0,4,0.5056790113449097,0.4884054958820343,-0.02713281475007534,0.09796791523694992,266,378
 , , , , , , , 
0,0,0.4232313334941864,0.43785953521728516,-0.09016106277704239,0.09796791523694992,229,326
0,1,0.44338518381118774,0.46089035272598267,-0.08316570520401001,0.09796791523694992,246,329
0,2,0.46353909373283386,0.48332130908966064,-0.07829314470291138,0.09796791523694992,237,329
 , , , , , , , 
0,0,0.44338518381118774,0.4673197567462921,-0.03080088086426258,0.09796791523694992,239,352
0,1,0.46353909373283386,0.4891141355037689,-0.02228652313351631,0.09796791523694992,227,350
0,2,0.42139914631843567,0.38870784640312195,-0.12276066094636917,-0.09796791523694992,228,349
0,3,0.44246912002563477,0.4126037657260895,-0.11381538957357407,-0.09796791523694992,270,355
0,4,0.4635390639305115,0.43527311086654663,-0.10768342018127441,-0.09796791523694992,288,352
0,5,0.48460906744003296,0.4571550786495209,-0.10373561084270477,-0.09796791523694992,281,346
0,6,0.5056790113449097,0.4776395857334137,-0.1055298000574112,-0.09796791523694992,245,340
 , , , , , , , 
0,0,0.44246912002563477,0.42504361271858215,-0.05033627524971962,0.09796791523694992,251,341
0,1,0.4635390639305115,0.4465949237346649,-0.04014183580875397,0.09796791523694992,267,340
0,2,0.48460906744003296,0.46738097071647644,-0.03615065664052963,0.09796791523694992,255,339
0,3,0.44246912002563477,0.40686288475990295,-0.1328849047422409,-0.09796791523694992,228,332
0,4,0.4635390639305115,0.4297972321510315,-0.12779954075813293,-0.09796791523694992,242,333
 , , , , , , , 
0,0,0.4635390639305115,0.43308496475219727,-0.11617153137922287,-0.09796791523694992,228,337
 , , , , , , , 
0,0,0.44338518381118774,0.4649185836315155,-0.056454893201589584,0.09796791523694992,235,336
 , , , , , , , 
0,0,0.4232313334941864,0.4405140280723572,-0.0761403813958168,0.09796791523694992,235,475
0,1,0.4232313334941864,0.4813345670700073,-0.07154815644025803,0.09796791523694992,261,467
0,2,0.44246912002563477,0.5049590468406677,-0.06192893162369728,0.09796791523694992,254,462
 , , , , , , , 
0,0,0.38292357325553894,0.5186426639556885,-0.017499251291155815,0.09796791523694992,255,407
0,1,0.40032923221588135,0.5424521565437317,-0.00894097238779068,0.09796791523694992,260,396
0,2,0.417734831571579,0.5661112070083618,-0.0017589237540960312,0.09796791523694992,238,386
 , , , , , , , 
0,0,0.3847557604312897,0.478852242231369,0.040475647896528244,-0.19593583047389984,230,473
0,1,0.40307745337486267,0.501130998134613,0.04819926619529724,-0.19593583047389984,249,466
0,2,0.42139917612075806,0.523298442363739,0.05638502910733223,-0.19593583047389984,241,458
 , , , , , , , 
0,0,0.4635390639305115,0.41129422187805176,0.1785929948091507,0.09796791523694992,237,365
 , , , , , , , 
0,0,0.5001825094223022,0.34939950704574585,0.08192791789770126,0.09796791523694992,243,401
0,1,0.5240007042884827,0.36590713262557983,0.08638355880975723,0.09796791523694992,289,382
0,2,0.5267489552497864,0.41247448325157166,0.0836549922823906,0.09796791523694992,297,371
0,3,0.5716370940208435,0.4003400504589081,0.08914166688919067,0.09796791523694992,271,365
 , , , , , , , 
0,0,0.6046161651611328,0.22429123520851135,-0.007720689754933119,0.19593583047389984,226,417
 , , , , , , , 
0,0,0.6320987939834595,0.23460447788238525,-0.0031070762779563665,0.29390373826026917,255,391
0,1,0.6595813035964966,0.24478933215141296,-0.004247433505952358,0.29390373826026917,254,385
0,2,0.6870638728141785,0.25470927357673645,-0.012733491137623787,0.29390373826026917,228,379
 , , , , , , , 
0,0,-1.5646734237670898,0.29933053255081177,-0.8123122453689575,-0.19593583047389984,269,343
0,1,-1.5903239250183105,0.47508305311203003,-0.7406209707260132,-0.19593583047389984,286,341
0,2,-1.6159741878509521,0.6211405992507935,-0.643105149269104,-0.19593583047389984,266,343
0,3,-3.334549903869629,1.001307725906372,-1.5495895147323608,-0.19593583047389984,266,349
0,4,-3.3602004051208496,1.1280184984207153,-1.4778317213058472,-0.09796791523694992,280,348
0,5,-3.264927387237549,1.341805100440979,-1.5852999687194824,-0.09796791523694992,259,350
 , , , , , , , 
0,0,-1.3970298767089844,0.7508357763290405,-0.8259576559066772,-0.09796791523694992,264,345
0,1,-1.4199320077896118,0.7763034701347351,-0.8273448348045349,-0.09796791523694992,285,348
0,2,-1.4428341388702393,0.781953752040863,-0.8470833897590637,-0.09796791523694992,273,352
0,3,-2.7812345027923584,2.504378318786621,-0.9829505681991577,-0.09796791523694992,231,326
 , , , , , , , 
0,0,4.067418098449707,3.586392402648926,-0.07250741124153137,0.19593583047389984,231,432
 , , , , , , , 
0,0,-1.3970298767089844,0.8207562565803528,-0.7565180063247681,-0.19593583047389984,241,340
0,1,-1.4199320077896118,0.8130605816841125,-0.7912515997886658,-0.19593583047389984,241,343
0,2,-2.8361997604370117,1.8806743621826172,-1.6490997076034546,-0.19593583047389984,226,351
0,3,-2.8581857681274414,1.9112324714660645,-1.643481731414795,-0.19593583047389984,270,352
0,4,-2.880171775817871,1.9411072731018066,-1.6383140087127686,-0.19593583047389984,283,352
0,5,-2.7812345027923584,2.1694164276123047,-1.5911426544189453,-0.19593583047389984,266,356
0,6,-2.68046498298645,2.479759454727173,-1.366381049156189,-0.19593583047389984,232,372
 , , , , , , , 
