frame,DetObj#,x,y,z,v,snr,noise
 , , , , , , , 
0,0,-1.2385470867156982,0.8876819610595703,0.04138331115245819,0.09796791523694992,239,363
0,1,-1.2623653411865234,0.8985912203788757,0.11353565752506256,0.09796791523694992,233,365
 , , , , , , , 
0,0,-1.0883091688156128,1.1337300539016724,-0.19003397226333618,0.09796791523694992,227,395
0,1,-1.1084630489349365,1.155311107635498,-0.19002273678779602,0.09796791523694992,240,407
 , , , , , , , 
0,0,-1.1084630489349365,1.1632031202316284,-0.1334579735994339,0.09796791523694992,229,426
 , , , , , , , 
0,0,0.10993021726608276,0.6942887902259827,0.029424361884593964,0.09796791523694992,225,341
0,1,0.13741277158260345,0.7198702692985535,0.0004568482981994748,0.09796791523694992,240,341
0,2,0.13191625475883484,0.6886036396026611,-0.05839910730719566,-0.09796791523694992,253,325
0,3,0.13741277158260345,0.7145769000053406,-0.08713935315608978,-0.09796791523694992,265,328
0,4,0.14290928840637207,0.7417882084846497,-0.10124168545007706,-0.09796791523694992,239,339
0,5,-0.11909106373786926,0.5025671124458313,0.5605053901672363,-0.09796791523694992,239,339
 , , , , , , , 
0,0,-0.9527285099029541,0.6668542623519897,-0.15026193857192993,-0.09796791523694992,244,370
0,1,-0.9765467643737793,0.6801244616508484,-0.1684030443429947,-0.09796791523694992,226,369
 , , , , , , , 
0,0,-1.2138128280639648,0.9697086811065674,-0.01569421961903572,-0.09796791523694992,226,364
 , , , , , , , 
0,0,0.018321702256798744,0.5819710493087769,0.06866726279258728,-0.09796791523694992,235,355
0,1,0.019237788394093513,0.6107773780822754,0.07453632354736328,-0.09796791523694992,248,362
0,2,0.020153872668743134,0.6299427151679993,0.13672178983688354,-0.09796791523694992,232,365
0,3,0.12641975283622742,0.662067711353302,0.01679760031402111,-0.09796791523694992,228,377
0,4,0.13191625475883484,0.6903394460678101,-0.03188907727599144,-0.09796791523694992,252,401
0,5,0.13741277158260345,0.7176584601402283,-0.05638968199491501,-0.09796791523694992,232,431
 , , , , , , , 
0,0,-0.017405617982149124,0.5429383516311646,0.12305054068565369,-0.09796791523694992,247,375
0,1,-0.018321702256798744,0.5729383826255798,0.12307374179363251,-0.09796791523694992,292,382
0,2,-0.019237788394093513,0.5975613594055176,0.1467142552137375,-0.09796791523694992,303,392
0,3,0.14107710123062134,0.6273321509361267,-0.049784380942583084,-0.09796791523694992,299,404
0,4,0.14748971164226532,0.6556229591369629,-0.05480046942830086,-0.09796791523694992,302,425
0,5,0.10993021726608276,0.691411018371582,-0.0696675032377243,-0.09796791523694992,290,452
0,6,0.09160851687192917,0.721179187297821,-0.09275878965854645,-0.09796791523694992,260,485
 , , , , , , , 
0,0,-0.10443370789289474,0.5268954038619995,0.1473136991262436,-0.09796791523694992,234,343
0,1,-0.10993021726608276,0.5598105192184448,0.13516183197498322,-0.09796791523694992,276,356
0,2,-0.11542673408985138,0.5937576293945312,0.11446954309940338,-0.09796791523694992,279,376
0,3,0.07695115357637405,0.6104747653007507,-0.01933533512055874,-0.09796791523694992,279,376
